,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Total_Interaction,User Type,User ID,Country ID,Classified Sentiment,Platform ID
609,Reconnecting with old friends over a cup of tea Friendship the true essence of companionship OldFriends Companionship,Contentment,2023-06-18 11:30:00,TeaTimeSenior,Twitter,#FriendshipGoals #SeniorBonding,28,55,UK,2023,6,18,11,83,Influencer,User_610,UK,Negative,X
610,Embarked on a road trip to revisit cherished places from the past Nostalgia the ultimate travel companion RoadTrip NostalgiaTour,Joy,2023-06-19 16:30:00,RoadTripSenior,Facebook,#CherishedPlaces #SeniorTravel,22,45,Canada,2023,6,19,16,67,Influencer,User_611,CA,Positive,FB
611,Joined a community choir harmonizing with fellow voices Music creates bonds that withstand time CommunityChoir HarmonyInAging,Joy,2023-06-20 14:20:00,ChoirEnthusiast,Instagram,#MusicHarmony #SeniorVoices,20,40,USA,2023,6,20,14,60,Influencer,User_612,US,Positive,IG
612,Exploring the art of meditation finding tranquility in the stillness of the mind MeditationJourney TranquilMind,Contentment,2023-06-21 19:00:00,MeditationSenior,Twitter,#MindfulLiving #SeniorCalm,18,35,UK,2023,6,21,19,53,Influencer,User_613,UK,Negative,X
613,Taking a stroll in the garden appreciating the beauty of blooming flowers Natures wonders never cease GardenWalk FloralBeauty,Contentment,2023-06-22 13:45:00,GardenEnthusiast,Facebook,#NatureWonders #SeniorGarden,25,50,USA,2023,6,22,13,75,Influencer,User_614,US,Negative,FB
614,Sipping on a favorite vintage wine each sip telling a story of the years gone by Cheers to a life welllived WineLover VintageCheers,Contentment,2023-06-23 18:45:00,WineConnoisseur,Instagram,#LifeWellLived #SeniorWine,28,55,UK,2023,6,23,18,83,Influencer,User_615,UK,Negative,IG
615,Participated in a community art class unleashing creativity in the golden years Art has no age limit ArtClass SeniorArtistry,Joy,2023-06-24 16:15:00,ArtisticSenior,Twitter,#CreativityAtAnyAge #SeniorCreativity,22,45,Canada,2023,6,24,16,67,Influencer,User_616,CA,Positive,X
616,Embarking on a journey of writing a memoir documenting a lifetime of experiences Every story matters MemoirWriting SeniorStories,Gratitude,2023-06-25 20:30:00,MemoiristSenior,Facebook,#LifetimeExperiences #SeniorMemoir,35,70,USA,2023,6,25,20,105,Influencer,User_617,US,Negative,FB
617,Attended a lecture on history always fascinated by the lessons from the past Learning is a lifelong adventure HistoryLecture SeniorLearning,Curiosity,2023-06-26 14:00:00,HistoryEnthusiast,Instagram,#LifetimeAdventure #SeniorCuriosity,30,60,UK,2023,6,26,14,90,Influencer,User_618,UK,Negative,IG
618,Rediscovered the joy of cooking traditional family recipes The kitchen a place of cherished memories FamilyRecipes SeniorCooking,Contentment,2023-06-27 17:45:00,FamilyChefSenior,Twitter,#KitchenMemories #SeniorCulinary,20,40,USA,2023,6,27,17,60,Influencer,User_619,US,Negative,X
619,Joined a nature photography club capturing the beauty of the great outdoors Every click is a connection to nature NaturePhotography SeniorPhotographer,Joy,2023-06-28 22:15:00,NaturePhotographySenior,Facebook,#OutdoorBeauty #SeniorClicks,18,35,UK,2023,6,28,22,53,Influencer,User_620,UK,Positive,FB
620,Attended a jazz concert and swayed to the rhythm of timeless tunes Music a constant companion in the golden years JazzConcert SeniorMusic,Joy,2023-06-29 16:30:00,JazzMusicLover,Instagram,#TimelessTunes #SeniorJazz,25,50,USA,2023,6,29,16,75,Influencer,User_621,US,Positive,IG
621,Joined a writing group penning down thoughts and reflections Writing a journey into the depths of the soul WritingGroup SeniorWriter,Gratitude,2023-06-30 19:30:00,SeniorWordsmith,Twitter,#SoulfulWriting #SeniorReflections,28,55,UK,2023,6,30,19,83,Influencer,User_622,UK,Negative,X
622,Embarked on a solo travel adventure discovering the beauty of new places at my own pace SoloTravel SeniorExplorer,Excitement,2023-07-01 14:00:00,SoloAdventurer,Instagram,#DiscoverNewPlaces #SeniorTravel,30,60,USA,2023,7,1,14,90,Influencer,User_623,US,Negative,IG
623,Attended a vintage car show reminiscing about the classics that once ruled the roads Nostalgia in every rev VintageCars ClassicRides,Joy,2023-07-02 18:30:00,CarEnthusiastSenior,Facebook,#RoadTripDownMemoryLane #SeniorCars,22,45,UK,2023,7,2,18,67,Influencer,User_624,UK,Positive,FB
624,Started a community garden growing not just plants but friendships too Green thumbs unite CommunityGarden SeniorGardener,Joy,2023-07-03 12:45:00,GreenThumbSenior,Twitter,#GardenFriends #SeniorGreenThumb,28,55,Canada,2023,7,3,12,83,Influencer,User_625,CA,Positive,X
625,Hosted a family dinner where laughter echoed louder than the clinking of utensils Family the heart of happiness FamilyDinner SeniorHost,Contentment,2023-07-04 17:00:00,FamilyHostSenior,Instagram,#HeartwarmingMoments #SeniorFamily,35,70,USA,2023,7,4,17,105,Influencer,User_626,US,Negative,IG
626,Enrolled in a dance class for seniors moving to the rhythm of life Age is just a number on the dance floor DanceClass SeniorDancer,Joy,2023-07-05 20:15:00,DanceEnthusiastSenior,Twitter,#DanceLife #SeniorMoves,18,35,UK,2023,7,5,20,53,Influencer,User_627,UK,Positive,X
627,Visited an art gallery appreciating the brushstrokes that tell tales of creativity Art an eternal companion ArtGallery SeniorArtLover,Joy,2023-07-06 14:30:00,ArtGalleryVisitor,Facebook,#CreativeExpressions #SeniorArt,25,50,USA,2023,7,6,14,75,Influencer,User_628,US,Positive,FB
628,Started a book club for seniors where discussions are as lively as the characters in the novels BookClub SeniorReaders,Joy,2023-07-07 19:45:00,SeniorBookClub,Instagram,#BookishTalks #SeniorBookworms,22,45,UK,2023,7,7,19,67,Influencer,User_629,UK,Positive,IG
629,Hosted a picnic in the park basking in the warmth of friendship and sunshine Simple joys timeless memories ParkPicnic SeniorJoy,Contentment,2023-07-08 16:00:00,SeniorPicnicHost,Twitter,#FriendshipSunshine #SeniorMemories,30,60,Canada,2023,7,8,16,90,Influencer,User_630,CA,Negative,X
630,Participated in a local theater production proving that the stage belongs to every age TheaterProduction SeniorActor,Joy,2023-07-09 22:30:00,SeniorActor,Facebook,#StagePassion #SeniorTheater,20,40,USA,2023,7,9,22,60,Influencer,User_631,US,Positive,FB
631,Embarked on a hiking adventure conquering trails and relishing the beauty of nature Age is just a number on the mountaintop HikingAdventure SeniorHiker,Excitement,2023-07-10 14:20:00,SeniorHikerExplorer,Instagram,#NatureTrailBlazer #SeniorExplorer,28,55,UK,2023,7,10,14,83,Influencer,User_632,UK,Negative,IG
632,Hosted a photography exhibition featuring snapshots of a life welllived Every photo has a story to tell PhotographyExhibition SeniorPhotographer,Gratitude,2023-07-11 18:45:00,SeniorPhotographerExhibitor,Twitter,#LifeInPictures #SeniorExhibition,22,45,Canada,2023,7,11,18,67,Influencer,User_633,CA,Negative,X
633,Joined a seniors cycling club feeling the wind in my hair and the freedom of the open road CyclingClub SeniorCyclist,Excitement,2023-07-12 13:45:00,SeniorCyclingEnthusiast,Facebook,#OpenRoadAdventures #SeniorCycling,25,50,USA,2023,7,12,13,75,Influencer,User_634,US,Negative,FB
634,Attended a wine tasting event savoring the richness of flavors that age like fine wine Cheers to the golden years WineTasting SeniorWineLover,Joy,2023-07-13 20:00:00,SeniorWineConnoisseur,Instagram,#AgedToPerfection #SeniorCheers,35,70,UK,2023,7,13,20,105,Influencer,User_635,UK,Positive,IG
635,Started learning ballroom dancing gliding gracefully across the dance floor Ageless elegance in every step BallroomDancing SeniorDancer,Joy,2023-07-14 16:15:00,SeniorBallroomDancer,Twitter,#GracefulMoves #SeniorDance,20,40,USA,2023,7,14,16,60,Influencer,User_636,US,Positive,X
636,Organized a community painting event turning blank canvases into a masterpiece of shared creativity PaintingEvent SeniorArtist,Joy,2023-07-15 19:30:00,SeniorPaintingOrganizer,Facebook,#CommunityArt #SeniorCreativity,28,55,Canada,2023,7,15,19,83,Influencer,User_637,CA,Positive,FB
637,Hosted a memory lane evening with old friends reminiscing about the adventures that shaped our lives MemoryLane SeniorReminiscing,Gratitude,2023-07-16 14:00:00,SeniorMemoriesHost,Instagram,#FriendshipAdventures #SeniorNostalgia,30,60,USA,2023,7,16,14,90,Influencer,User_638,US,Negative,IG
638,Joined a seniors astronomy club stargazing and finding wonder in the vastness of the cosmos AstronomyClub SeniorStargazer,Curiosity,2023-07-17 22:15:00,SeniorStargazer,Twitter,#CelestialWonders #SeniorAstronomy,18,35,UK,2023,7,17,22,53,Influencer,User_639,UK,Negative,X
639,Attended a local jazz festival tapping toes to the tunes that have stood the test of time Music a lifelong love affair JazzFestival SeniorMusicLover,Joy,2023-07-18 16:30:00,SeniorJazzFestivalGoer,Facebook,#TimelessTunes #SeniorJazz,25,50,USA,2023,7,18,16,75,Influencer,User_640,US,Positive,FB
640,Started a blog sharing the wisdom gained through the years proving that every day is a chance to learn and grow SeniorWisdom Blog,Gratitude,2023-07-19 19:45:00,WisdomBloggerSenior,Instagram,#LifeLessons #SeniorBlog,22,45,UK,2023,7,19,19,67,Influencer,User_641,UK,Negative,IG
641,Participated in a charity run proving that age is no barrier to supporting meaningful causes CharityRun SeniorRunner,Excitement,2023-07-20 17:00:00,SeniorCharityRunner,Twitter,#RunForACause #SeniorSupport,30,60,Canada,2023,7,20,17,90,Influencer,User_642,CA,Negative,X
642,Survived a challenging physics exam Equations you wont defeat me,Relief,2023-08-01 13:30:00,PhysicsWhizHighSchool,Instagram,#PhysicsSurvivor #HighSchoolAdventures,20,40,USA,2023,8,1,13,60,Influencer,User_643,US,Negative,IG
643,Exploring the world of coding Debugging is an adventure on its own CodingJourney HighSchoolCoder,Excitement,2023-08-02 14:45:00,CodeExplorerHighSchool,Twitter,#CodingAdventure #HighSchoolCoderLife,25,50,UK,2023,8,2,14,75,Influencer,User_644,UK,Negative,X
644,Joined the school debate team Words are my weapons and Im ready for battle,Excitement,2023-08-03 12:15:00,DebateWarriorHighSchool,Facebook,#DebateWarrior #HighSchoolDebater,18,35,Canada,2023,8,3,12,53,Influencer,User_645,CA,Negative,FB
645,Started a photography club at school Capturing moments one snapshot at a time,Joy,2023-08-04 16:30:00,PhotoClubHighSchool,Instagram,#PhotographyClub #HighSchoolPhotographer,22,45,USA,2023,8,4,16,67,Influencer,User_646,US,Positive,IG
646,Daydreaming about the upcoming prom The dress the dance its a fairytale in the making,Excitement,2023-08-05 19:45:00,PromDreamerHighSchool,Twitter,#PromDreams #HighSchoolFairytale,30,60,Canada,2023,8,5,19,90,Influencer,User_647,CA,Negative,X
647,Convinced the teacher to have class outdoors Learning equations with a side of fresh air,Positive,2023-08-06 14:00:00,OutdoorClassHighSchool,Facebook,#OutdoorClassroom #HighSchoolExplorer,28,55,USA,2023,8,6,14,83,Influencer,User_648,US,Positive,FB
648,Accidentally spilled paint in art class Abstract art right ArtClassAdventures HighSchoolArtist,Embarrassed,2023-08-07 19:45:00,PaintSpillHighSchool,Instagram,#ArtisticMishaps #HighSchoolArt,22,45,UK,2023,8,7,19,67,Influencer,User_649,UK,Negative,IG
649,Trying to master the perfect kickflip on my skateboard Skating into the weekend like a pro,Excitement,2023-08-08 16:00:00,SkateProHighSchool,Twitter,#SkaterLife #HighSchoolSkater,30,60,Canada,2023,8,8,16,90,Influencer,User_650,CA,Negative,X
650,Bonding with friends over the latest Kpop sensation Fangirling at its finest,Joy,2023-08-09 22:30:00,KpopFangirlHighSchool,Facebook,#KpopFangirl #HighSchoolMusic,20,40,USA,2023,8,9,22,60,Influencer,User_651,US,Positive,FB
651,Spent hours perfecting a chemistry experiment Mixing potions like a wizard,Joy,2023-08-10 14:20:00,ChemistryWizardHighSchool,Instagram,#ChemistryWizard #HighSchoolScientist,28,55,UK,2023,8,10,14,83,Influencer,User_652,UK,Positive,IG
652,Successfully organized a surprise birthday party for a friend Party planning expert mode Achieved,Joy,2023-08-11 18:45:00,BirthdayPartyPlannerHighSchool,Twitter,#BirthdayParty #HighSchoolCelebration,22,45,Canada,2023,8,11,18,67,Influencer,User_653,CA,Positive,X
653,Joined the drama club to unleash my inner actor Lights camera action,Excitement,2023-08-12 13:45:00,DramaClubStarHighSchool,Facebook,#DramaClubStar #HighSchoolActor,25,50,USA,2023,8,12,13,75,Influencer,User_654,US,Negative,FB
654,Got my hands on the latest fantasy novel Diving into realms of magic and adventure,Excitement,2023-08-13 20:00:00,FantasyBookNerdHighSchool,Instagram,#FantasyBookNerd #HighSchoolReader,35,70,UK,2023,8,13,20,105,Influencer,User_655,UK,Negative,IG
655,Mastering the art of the perfect doodle during boring classes Doodles A,Joy,2023-08-14 16:15:00,DoodleMasterHighSchool,Twitter,#DoodleMaster #HighSchoolArt,20,40,USA,2023,8,14,16,60,Influencer,User_656,US,Positive,X
656,Attempting to break the school record for the longest handstand Wish me luck,Excitement,2023-08-15 19:30:00,HandstandChallengeHighSchool,Facebook,#HandstandChallenge #HighSchoolAthlete,28,55,Canada,2023,8,15,19,83,Influencer,User_657,CA,Negative,FB
657,Sneaking snacks into class like a pro The art of snacksmuggling is a sacred skill,Mischievous,2023-08-16 14:00:00,SnackSmugglerHighSchool,Instagram,#SnackSmuggler #HighSchoolSnacks,30,60,USA,2023,8,16,14,90,Influencer,User_658,US,Negative,IG
658,Hosting a sleepover with friends this weekend Preparing for a night of laughter and memories,Excitement,2023-08-17 22:15:00,SleepoverHostHighSchool,Twitter,#SleepoverFun #HighSchoolMemories,18,35,UK,2023,8,17,22,53,Influencer,User_659,UK,Negative,X
659,Spent hours on a TikTok dance only to realize I have two left feet Dance fail Unleashed,Embarrassed,2023-08-18 16:30:00,TikTokFailHighSchool,Facebook,#DanceFail #HighSchoolTikTok,25,50,USA,2023,8,18,16,75,Influencer,User_660,US,Negative,FB
660,Accidentally liked my crushs old photo while stalking their profile Awkward level Maximum,Embarrassed,2023-08-19 19:45:00,SocialMediaBlunderHighSchool,Instagram,#SocialMediaBlunder #HighSchoolAwkward,22,45,UK,2023,8,19,19,67,Influencer,User_661,UK,Negative,IG
661,Tried to impress my crush with a smooth conversation Ended up spilling my drink Smooth level Nonexistent,Embarrassed,2023-08-20 17:00:00,CrushFailHighSchool,Twitter,#CrushFail #HighSchoolEmbarrassment,30,60,Canada,2023,8,20,17,90,Influencer,User_662,CA,Negative,X
662,Mastered the art of creating paper airplanes during lecture Paper planes Soaring to new heights,Joy,2023-08-21 15:45:00,PaperPlaneExpertHighSchool,Instagram,#PaperPlaneExpert #HighSchoolArt,15,30,USA,2023,8,21,15,45,Regular User,User_663,US,Positive,IG
663,Trying to set a new trend by juggling textbooks between classes Academic juggling A unique skill,Excitement,2023-08-22 12:30:00,JugglingProHighSchool,Facebook,#TextbookJuggling #HighSchoolSkills,22,40,Canada,2023,8,22,12,62,Influencer,User_664,CA,Negative,FB
664,Hiding a snack stash in my backpack for emergency cravings Snack ninja mode Activated,Mischievous,2023-08-23 16:45:00,SnackNinjaHighSchool,Twitter,#SnackNinja #HighSchoolSnacks,28,55,USA,2023,8,23,16,83,Influencer,User_665,US,Negative,X
665,Planning a surprise scavenger hunt for friends Anticipating the thrill and excitement,Excitement,2023-08-24 18:20:00,ScavengerHuntMasterHighSchool,Instagram,#SurpriseAdventure #HighSchoolFun,20,38,UK,2023,8,24,18,58,Influencer,User_666,UK,Negative,IG
666,Danced in the rain to celebrate the end of exams Rain dance Unexpectedly refreshing,Joy,2023-08-25 14:15:00,RainDanceCelebrationHighSchool,Facebook,#RainDance #HighSchoolJoy,25,50,Canada,2023,8,25,14,75,Influencer,User_667,CA,Positive,FB
667,Accidentally sent a text meant for a friend to the class group chat Texting fail Oops moment,Embarrassed,2023-08-26 17:30:00,GroupChatBlunderHighSchool,Twitter,#TextingFail #HighSchoolAwkward,18,35,USA,2023,8,26,17,53,Influencer,User_668,US,Negative,X
668,Tried a magic trick to impress classmates Magic fail Where did that rabbit go,Embarrassed,2023-08-27 20:45:00,MagicFailHighSchool,Instagram,#MagicFail #HighSchoolMagic,22,45,UK,2023,8,27,20,67,Influencer,User_669,UK,Negative,IG
669,Perfecting the art of creating origami during a dull lecture Origami mastery A,Joy,2023-08-28 16:00:00,OrigamiProHighSchool,Twitter,#OrigamiMaster #HighSchoolArt,18,36,USA,2023,8,28,16,54,Influencer,User_670,US,Positive,X
670,Attempting to set a new record for the most consecutive hacky sack kicks Hacky sack skills Unleashed,Excitement,2023-08-29 13:45:00,HackySackChampionHighSchool,Instagram,#HackySackChallenge #HighSchoolAthlete,26,48,Canada,2023,8,29,13,74,Influencer,User_671,CA,Negative,IG
671,Creating a secret handshake with friends Friendship level Expert,Joy,2023-08-30 17:30:00,SecretHandshakeHighSchool,Facebook,#FriendshipGoals #HighSchoolMemories,20,40,USA,2023,8,30,17,60,Influencer,User_672,US,Positive,FB
672,Embarking on a mission to find the best burger joint in town Burger connoisseur Reporting for duty,Excitement,2023-08-31 20:15:00,BurgerQuestHighSchool,Twitter,#BurgerQuest #HighSchoolFoodie,24,42,UK,2023,8,31,20,66,Influencer,User_673,UK,Negative,X
673,Practicing a standup comedy routine for the upcoming talent show Comedy gig In the making,Joy,2023-09-01 14:45:00,ComedyGeniusHighSchool,Instagram,#StandUpComedy #HighSchoolTalent,21,39,Canada,2023,9,1,14,60,Influencer,User_674,CA,Positive,IG
674,Accidentally sent a love letter to the wrong person Love note fail Maximum embarrassment,Embarrassed,2023-09-02 18:30:00,LoveLetterBlunderHighSchool,Facebook,#LoveLetterFail #HighSchoolAwkward,17,33,USA,2023,9,2,18,50,Regular User,User_675,US,Negative,FB
675,Attempting to impress the teacher with an elaborate science experiment Science geek mode Activated,Excitement,2023-09-03 22:00:00,ScienceExperimentProHighSchool,Twitter,#ScienceGeek #HighSchoolExperiments,23,44,UK,2023,9,3,22,67,Influencer,User_676,UK,Negative,X
676,Crafting intricate friendship bracelets for the whole squad Friendship level Expert weaver,Joy,2023-09-04 15:15:00,BraceletCraftsmanHighSchool,Instagram,#FriendshipBracelets #HighSchoolCrafts,19,37,USA,2023,9,4,15,56,Influencer,User_677,US,Positive,IG
677,Attempting to beat the record for the most consecutive cartwheels Cartwheel challenge Underway,Excitement,2023-09-05 12:30:00,CartwheelMasterHighSchool,Twitter,#CartwheelChallenge #HighSchoolAthlete,27,52,Canada,2023,9,5,12,79,Influencer,User_678,CA,Negative,X
678,Organizing a movie marathon with friends Popcorn and cinematic adventures await,Joy,2023-09-06 16:45:00,MovieMarathonHostHighSchool,Facebook,#MovieNight #HighSchoolMemories,22,43,UK,2023,9,6,16,65,Influencer,User_679,UK,Positive,FB
679,Experimenting with a new hair color A bold change for a bold semester,Excitement,2023-09-07 18:20:00,HairColorExperimentHighSchool,Instagram,#HairExperiment #HighSchoolStyle,20,39,USA,2023,9,7,18,59,Influencer,User_680,US,Negative,IG
680,Building a time capsule to capture memories for the future Timetraveling emotions,Joy,2023-09-08 14:15:00,TimeCapsuleCreatorHighSchool,Facebook,#TimeCapsule #HighSchoolNostalgia,26,48,Canada,2023,9,8,14,74,Influencer,User_681,CA,Positive,FB
681,Accidentally walked into the wrong classroom on the first day Classroom mixup Awkward start,Embarrassed,2023-09-09 17:30:00,ClassroomBlunderHighSchool,Twitter,#FirstDayOops #HighSchoolEmbarrassment,16,32,USA,2023,9,9,17,48,Regular User,User_682,US,Negative,X
682,Trying out a new smoothie recipe for a healthy start to the week Smoothie enthusiast Level up,Excitement,2023-09-10 20:45:00,SmoothieConnoisseurHighSchool,Instagram,#HealthyLiving #HighSchoolWellness,23,42,UK,2023,9,10,20,65,Influencer,User_683,UK,Negative,IG
683,Reflecting on the challenges of the school year Feeling a bit overwhelmed with assignments,Sad,2023-09-11 15:45:00,OverwhelmedHighSchoolStudent,Twitter,#SchoolChallenges #HighSchoolStruggles,15,28,USA,2023,9,11,15,43,Regular User,User_684,US,Negative,X
684,Encountered some meanspirited comments online Dealing with online hate is never easy,Hate,2023-09-12 12:30:00,DealingWithHateHighSchool,Instagram,#OnlineHate #HighSchoolReality,18,36,Canada,2023,9,12,12,54,Influencer,User_685,CA,Negative,IG
685,Had a bad day at school Everything seems to be going wrong,Bad,2023-09-13 16:45:00,ToughDayHighSchool,Facebook,#BadDay #HighSchoolBlues,20,40,UK,2023,9,13,16,60,Influencer,User_686,UK,Negative,FB
686,Feeling down after not making the sports team Disappointment lingers,Sad,2023-09-14 18:20:00,SportsTeamRejectionHighSchool,Twitter,#Disappointment #HighSchoolSports,17,34,USA,2023,9,14,18,51,Influencer,User_687,US,Negative,X
687,Witnessed a heated argument in the cafeteria Unpleasant atmosphere at lunch,Hate,2023-09-15 14:15:00,CafeteriaConflictHighSchool,Instagram,#CafeteriaDrama #HighSchoolTension,21,41,Canada,2023,9,15,14,62,Influencer,User_688,CA,Negative,IG
688,Received a notsogreat grade on a major project Academic frustration setting in,Bad,2023-09-16 17:30:00,ProjectGradeDisappointmentHighSchool,Facebook,#AcademicFrustration #HighSchoolStress,19,38,UK,2023,9,16,17,57,Influencer,User_689,UK,Negative,FB
689,Dealing with a personal setback Sometimes life throws unexpected challenges,Sad,2023-09-17 20:45:00,PersonalSetbackHighSchool,Twitter,#LifeChallenges #HighSchoolStruggles,22,44,USA,2023,9,17,20,66,Influencer,User_690,US,Negative,X
690,Feeling lonely on a Saturday night Sometimes solitude hits harder than expected,Sad,2023-09-18 22:00:00,LonelySaturdayHighSchool,Instagram,#LonelyNights #HighSchoolEmotions,16,31,Canada,2023,9,18,22,47,Regular User,User_691,CA,Negative,IG
691,Experiencing cyberbullying Hateful messages online are disheartening,Hate,2023-09-19 15:15:00,CyberbullyingVictimHighSchool,Facebook,#StopCyberbullying #HighSchoolReality,14,27,UK,2023,9,19,15,41,Regular User,User_692,UK,Negative,FB
692,Caught in a torrential rainstorm without an umbrella Todays weather is just bad luck,Bad,2023-09-20 12:30:00,RainyDayBluesHighSchool,Twitter,#BadLuck #HighSchoolWeather,18,35,USA,2023,9,20,12,53,Influencer,User_693,US,Negative,X
693,Missing an important event due to unforeseen circumstances A day filled with sadness,Sad,2023-09-21 16:45:00,MissedOpportunityHighSchool,Instagram,#MissedChances #HighSchoolRegret,20,39,Canada,2023,9,21,16,59,Influencer,User_694,CA,Negative,IG
694,Dealing with unfounded rumors circulating about personal life Rumors can be hurtful,Hate,2023-09-22 18:20:00,RumorVictimHighSchool,Facebook,#RumorMills #HighSchoolDrama,23,46,UK,2023,9,22,18,69,Influencer,User_695,UK,Negative,FB
695,Got a flat tire on the way to an important meeting Talk about a series of bad events,Bad,2023-09-23 14:15:00,FlatTireWoesHighSchool,Twitter,#BadLuckDay #HighSchoolStruggles,25,50,USA,2023,9,23,14,75,Influencer,User_696,US,Negative,X
696,Feeling a sense of emptiness after a close friend moves away Farewells are always sad,Sad,2023-09-24 17:30:00,FriendMovingAwayHighSchool,Instagram,#SayingGoodbye #HighSchoolEmotions,21,42,Canada,2023,9,24,17,63,Influencer,User_697,CA,Negative,IG
697,Facing rejection from a dream college Disheartened but determined to explore other paths,Sad,2023-09-25 20:45:00,CollegeRejectionHighSchool,Facebook,#CollegeDreams #HighSchoolJourney,19,37,UK,2023,9,25,20,56,Influencer,User_698,UK,Negative,FB
698,Encountering online toxicity during a gaming session Hateful comments can ruin the fun,Hate,2023-09-26 14:15:00,GamingToxicityHighSchool,Twitter,#OnlineGaming #HighSchoolGamer,16,32,USA,2023,9,26,14,48,Regular User,User_699,US,Negative,X
699,Having a bad hair day and feeling selfconscious Bad hair days can affect confidence,Bad,2023-09-27 17:30:00,BadHairDayBluesHighSchool,Instagram,#BadHairDay #HighSchoolConfidence,18,36,Canada,2023,9,27,17,54,Influencer,User_700,CA,Negative,IG
700,Feeling a sense of despair after a major project failure Hard work didnt pay off this time,Sad,2023-09-28 22:00:00,ProjectFailureDespairHighSchool,Facebook,#ProjectStruggles #HighSchoolHardships,21,41,UK,2023,9,28,22,62,Influencer,User_701,UK,Negative,FB
701,Experiencing hate comments for expressing personal opinions Online negativity prevails,Hate,2023-09-29 15:45:00,OpinionsHateHighSchool,Twitter,#OnlineOpinions #HighSchoolCriticism,24,48,USA,2023,9,29,15,72,Influencer,User_702,US,Negative,X
702,Having a string of bad luck with constant technology malfunctions Tech troubles galore,Bad,2023-09-30 18:20:00,TechMalfunctionWoesHighSchool,Instagram,#TechIssues #HighSchoolTech,22,43,Canada,2023,9,30,18,65,Influencer,User_703,CA,Negative,IG
703,Missing out on a longanticipated event due to unexpected circumstances A day filled with sadness,Sad,2023-10-01 14:15:00,MissedEventBluesHighSchool,Facebook,#MissedMoments #HighSchoolRegret,20,39,UK,2023,10,1,14,59,Influencer,User_704,UK,Negative,FB
704,Trying out a new study technique for upcoming exams Exploring different learning strategies,Neutral,2023-10-02 16:45:00,StudyTechniqueExperimentHighSchool,Instagram,#StudyStrategies #HighSchoolExams,23,42,USA,2023,10,2,16,65,Influencer,User_705,US,Neutral,IG
705,Organizing a community cleanup event for a cleaner neighborhood Promoting environmental awareness,Neutral,2023-10-03 12:30:00,CommunityCleanupHighSchool,Twitter,#EnvironmentalEfforts #HighSchoolCommunity,26,50,Canada,2023,10,3,12,76,Influencer,User_706,CA,Neutral,X
706,Sharing favorite book recommendations with classmates Building a mini book club,Neutral,2023-10-04 18:20:00,BookRecommendationsHighSchool,Facebook,#BookClub #HighSchoolReads,19,38,UK,2023,10,4,18,57,Influencer,User_707,UK,Neutral,FB
707,Experimenting with a new recipe for a school bake sale Baking adventures in the kitchen,Neutral,2023-10-05 14:15:00,BakeSaleRecipeExperimentHighSchool,Instagram,#BakingAdventures #HighSchoolBakes,21,43,USA,2023,10,5,14,64,Influencer,User_708,US,Neutral,IG
708,Collaborating on a school project with peers Teamwork makes the dream work,Neutral,2023-10-06 17:30:00,SchoolProjectCollaborationHighSchool,Twitter,#Teamwork #HighSchoolProjects,18,36,Canada,2023,10,6,17,54,Influencer,User_709,CA,Neutral,X
709,Attending a school club meeting to explore new interests Dabbling in extracurricular activities,Neutral,2023-10-07 20:45:00,ExtracurricularExplorationHighSchool,Instagram,#SchoolClubs #HighSchoolInterests,22,45,UK,2023,10,7,20,67,Influencer,User_710,UK,Neutral,IG
710,Exploring a new parttime job opportunity for gaining work experience Career development in progress,Neutral,2023-10-08 15:15:00,PartTimeJobExplorationHighSchool,Facebook,#CareerDevelopment #HighSchoolJobs,24,48,USA,2023,10,8,15,72,Influencer,User_711,US,Neutral,FB
711,Attending a school assembly to stay informed about upcoming events and announcements Staying connected with school activities,Neutral,2023-10-09 22:00:00,SchoolAssemblyParticipationHighSchool,Twitter,#SchoolEvents #HighSchoolConnectivity,20,40,Canada,2023,10,9,22,60,Influencer,User_712,CA,Neutral,X
712,Exploring a new hobby of photography during free time Capturing moments through a lens,Neutral,2023-10-10 14:15:00,PhotographyHobbyHighSchool,Instagram,#PhotographyJourney #HighSchoolHobbies,25,49,UK,2023,10,10,14,74,Influencer,User_713,UK,Neutral,IG
713,Participating in a science fair to showcase a unique experiment Sharing knowledge with peers,Neutral,2023-10-11 16:45:00,ScienceFairParticipationHighSchool,Facebook,#ScienceFair #HighSchoolScience,19,37,USA,2023,10,11,16,56,Influencer,User_714,US,Neutral,FB
714,Attending a workshop on time management to enhance organizational skills Striving for efficiency,Neutral,2023-10-12 18:20:00,TimeManagementWorkshopHighSchool,Twitter,#EfficiencyGoals #HighSchoolSkills,23,44,Canada,2023,10,12,18,67,Influencer,User_715,CA,Neutral,X
715,Volunteering at a local charity event to give back to the community Contributing to social causes,Neutral,2023-10-13 12:30:00,CharityEventVolunteerHighSchool,Instagram,#CommunityService #HighSchoolVolunteer,20,39,UK,2023,10,13,12,59,Influencer,User_716,UK,Neutral,IG
716,Collaborating on a group project to promote teamwork and shared responsibilities Group effort in action,Neutral,2023-10-14 17:30:00,GroupProjectCollaborationHighSchool,Facebook,#TeamSpirit #HighSchoolProjects,18,35,USA,2023,10,14,17,53,Influencer,User_717,US,Neutral,FB
